4310,17675.6000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_TRANSACTION_ID,ACTIVITY_DATE,ACTIVITY_ID,ACTIVITY_TYPE,PARENT_MO_ACTIVITY_ID,PARENT_MS_ACTIVITY_ID,TAX_AMOUNT,GROSS_AMOUNT,CURRENCY,PRODUCT_ID,PRODUCT_NAME,AUTHORIZATION_ID,REFUND_AMOUNT,REFUND_REASON,REFUND_COMMENT,TAX_CITY_NAME,TAX_CITY_TAX,TAX_CITY_TAX_RATE,TAX_CITY_TAX_TYPE,TAX_COUNTY_CODE,TAX_COUNTY_NAME,TAX_COUNTY_TAX,TAX_COUNTY_TAX_RATE,TAX_COUNTY_TAX_TYPE,TAX_STATE_NAME,TAX_STATE_TAX,TAX_STATE_TAX_RATE,TAX_STATE_TAX_TYPE,TAX_COUNTRY_NAME,TAX_COUNTRY_TAX,TAX_COUNTRY_TAX_RATE,TAX_COUNTRY_TAX_TYPE,TAX_CATEGORY,TAX_ZIP,ACCEPTANCE_DATE,REMITTANCE_AMOUNT,REMITTANCE_REVSHARE_AMOUNT,REMITTANCE_REVSHARE_RULE,MS_TAX_AMOUNT
24BB5B6E-44BC-49C2-ACA4-2DC2DA1A4B0E,4/1/2015 3:06:57 PM,4/1/2015 3:06:57 PM,1,,,0.6700,3.9900,EUR,,<Familienpaket><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.6600,0.6600,8,0
8D7D7EFB-3881-493B-89DA-CE462454AB13,4/5/2015 9:19:32 AM,4/5/2015 9:19:32 AM,1,,,5.8300,34.9900,EUR,,<Verzierter Tresor voll Marken><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,23.3300,5.8300,8,0
DCE94BC6-4307-41EB-A116-92634801774C,5/28/2015 5:55:17 PM,5/28/2015 5:55:17 PM,1,,,0.2200,1.2900,EUR,,<Remove Ads><Rudy Huyn>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.8600,0.2100,15,0
38C98FD9-133B-4D98-9A0C-7C27C3417986,5/30/2015 10:26:38 AM,5/30/2015 10:26:38 AM,1,,,0.1700,0.9900,EUR,,<Big Gold Donation><flaregames GmbH>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
3E09546F-09AE-4476-BA03-A3B8B95449A2,5/31/2015 6:28:52 PM,5/31/2015 6:28:52 PM,1,,,0.3300,1.9900,EUR,,<Vollversion><Tomasz Wi?niewski>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,15,0
B201F9A9-12A1-4280-B4F4-136285318FD7,5/30/2015 4:49:18 AM,5/30/2015 4:49:18 AM,1,,,0.1700,0.9900,EUR,,<Fix My Car: Custom Mods - Ad free permission free><FireRabbit Inc>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
63C35A47-A8D7-4E68-8760-B99BB0F59149,5/30/2015 1:25:53 PM,5/30/2015 1:25:53 PM,1,,,0.3300,1.9900,EUR,,<Scan - QR Code and Barcode Reader><Scan Inc.>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,15,0
518E8C0A-68EA-4FC4-8EFA-8F593526C99C,4/1/2015 12:17:06 PM,4/1/2015 12:17:06 PM,1,,,0.5000,2.9900,EUR,,<FG B?ndel><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.9900,0.5000,8,0
CD4667B1-CD82-40FE-A974-DDFCD579BBE6,4/6/2015 2:22:04 PM,4/6/2015 2:22:04 PM,1,,,0.5800,3.4900,EUR,,<Ukulele & Cavaquinho><Ovelin>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.3300,0.5800,15,0
C0AC2BBE-D1B3-4562-AF0B-98A086CDD218,4/4/2015 10:36:23 PM,4/4/2015 10:36:23 PM,1,,,0.1700,0.9900,EUR,,<Night Train><J10>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
33ED5A80-365F-4A62-A87C-04C02F2C027F,4/6/2015 7:29:29 AM,4/6/2015 7:29:29 AM,1,,,0.8300,4.9900,EUR,,<40 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
B9D68ABB-2820-4026-8335-A4E0CAFF5018,4/4/2015 10:40:45 AM,4/4/2015 10:40:45 AM,1,,,0.5000,2.9900,EUR,,<Riptide GP2><Vector Unit>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.9900,0.5000,8,0
DD6B17DD-8D84-4008-BBDD-68DB84DBB2A5,4/4/2015 2:54:35 PM,4/4/2015 2:54:35 PM,1,,,0.3300,1.9900,EUR,,<Marken-Paket 1><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,8,0
E567F3DC-A742-46B5-916C-45843EF60F14,4/6/2015 7:32:26 AM,4/6/2015 7:32:26 AM,1,,,0.8300,4.9900,EUR,,<40 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
71888843-8682-4984-AD06-E5090AEE2FFF,4/1/2015 6:26:35 AM,4/1/2015 6:26:35 AM,1,,,0.5000,2.9900,EUR,,<In My Place><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.2400,0.2500,8,0
82D305EB-289D-450B-ADDE-B7C97205EF5F,4/1/2015 9:28:20 AM,4/1/2015 9:28:20 AM,1,,,1.3300,7.9900,EUR,,<FG Stapel><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,5.3300,1.3300,8,0
DE947227-8570-4093-8730-8109244D7B1F,4/4/2015 4:12:44 PM,4/4/2015 4:12:44 PM,1,,,0.3300,1.9900,EUR,,<KLEINES DREHPAKET><Electronic  Arts>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,8,0
B135A4EB-6E68-43A8-B9CE-4D6A8F7A8011,5/30/2015 9:30:22 AM,5/30/2015 9:30:22 AM,1,,,0.3300,1.9900,EUR,,<Band Sensor Monitor><Venetasoft?>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,15,0
7FD2A262-E22F-4248-BBEC-1F46C7EE0480,4/3/2015 4:21:49 AM,4/3/2015 4:21:49 AM,1,,,0.2500,1.4900,EUR,,<Remove Ads><Clever-Software>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.9900,0.2500,15,0
EE0E5307-EE96-4E6D-B66C-4B6148C1DBF2,4/4/2015 4:14:23 PM,4/4/2015 4:14:23 PM,1,,,0.8300,4.9900,EUR,,<GROSSES DREHPAKET><Electronic  Arts>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
C034A87B-6A27-4CE2-ADD3-BBA4C4527406,4/4/2015 6:11:49 AM,4/4/2015 6:11:49 AM,1,,,0.3300,1.9900,EUR,,<Baby-Zaubertrank><Outfit7 Limited>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,8,0
17990A26-2B29-4A9C-A978-F4F6B6D2177B,4/4/2015 9:52:07 AM,4/4/2015 9:52:07 AM,1,,,2.6700,15.9900,EUR,,<FG Tasche><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,10.6600,2.6600,8,0
5FB472DA-3F95-4572-8AAF-4EF24C9CFC77,4/4/2015 10:54:00 PM,4/4/2015 10:54:00 PM,1,,,0.1700,0.9900,EUR,,<FlyingTiles Pro><PhiMaSoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
B435F47D-0184-4A86-B9E9-1558F8034EF0,4/4/2015 2:38:50 PM,4/4/2015 2:38:50 PM,1,,,0.4200,2.4900,EUR,,<Free MP3 Music Downloader ? Pro><Music Collection>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.6600,0.4100,15,0
B42BE3B5-755B-4248-B12B-34092C2472AB,4/5/2015 8:35:40 AM,4/5/2015 8:35:40 AM,1,,,0.4200,2.4900,EUR,,<Styrit Shopping List Pro Version><Styrit>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.6600,0.4100,15,0
B919BF86-3A44-473B-840A-7BDF80DCC42D,4/4/2015 10:44:34 AM,4/4/2015 10:44:34 AM,1,,,1.5000,8.9900,EUR,,<210 CountryBucks><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,5.9900,1.5000,8,0
AF782E52-5202-4DCC-BBCB-D527F0B0B22C,4/5/2015 12:34:41 PM,4/5/2015 12:34:41 PM,1,,,0.7500,4.4900,EUR,,<Craft Run 3D Deluxe><Teen Games LLC>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.9900,0.7500,8,0
610221E2-A65A-44B6-8744-C268F34913CF,4/6/2015 3:03:22 PM,4/6/2015 3:03:22 PM,1,,,0.8300,4.9900,EUR,,<40 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
C3312911-8CC2-4202-AE25-C91B34114013,4/4/2015 9:32:06 PM,4/4/2015 9:32:06 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
9E200440-9444-4B97-89A5-58002BB822D7,4/5/2015 6:56:35 PM,4/5/2015 6:56:35 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
DD914BB6-36B9-432B-9D2B-19E956FC2625,5/30/2015 8:58:25 PM,5/30/2015 8:58:25 PM,1,,,0.5000,2.9900,EUR,,<Quizduell Premium><FEO Media>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.9900,0.5000,8,0
128E18C1-FFD2-4393-9067-EFDA3BF7FC25,5/29/2015 1:27:04 PM,5/29/2015 1:27:04 PM,1,,,0.1700,0.9900,EUR,,<Remove ads on ask.fm><Elliott Forde>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,15,0
F3B2D68F-9B46-46E6-9B82-7C924B364204,4/2/2015 8:20:09 PM,4/2/2015 8:20:09 PM,1,,,1.6700,9.9900,EUR,,<Hail to the King><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,7.4900,0.8300,8,0
E432C903-3B1D-41D0-B3FC-F485C481988C,4/6/2015 7:33:00 AM,4/6/2015 7:33:00 AM,1,,,3.3300,19.9900,EUR,,<110 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,13.3300,3.3300,8,0
A2F139B5-5A62-48E0-A9CA-91D7DF151411,4/1/2015 3:29:53 PM,4/1/2015 3:29:53 PM,1,,,0.3300,1.9900,EUR,,<CloudMesh Pro><ImaginationOverflow>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,15,0
BDC3C483-2826-4431-936C-1CF5FC301002,4/5/2015 12:34:48 AM,4/5/2015 12:34:48 AM,1,,,0.2500,1.4900,EUR,,<?ffis Unlimited><S.Albert>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.9900,0.2500,15,0
3AF38BF8-8FE0-48AB-A1B5-8CCB9C442774,4/2/2015 3:18:28 AM,4/2/2015 3:18:28 AM,1,,,0.3300,1.9900,EUR,,<Einsteigerset><JoyBits Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,8,0
8C6E4AB4-21E8-4325-9892-7D4F9651894F,4/4/2015 6:53:01 AM,4/4/2015 6:53:01 AM,1,,,0.2500,1.4900,EUR,,<Lampe+><smalltech>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.9900,0.2500,15,0
AF462EB5-5F02-493A-BF3A-49B543A08410,4/4/2015 9:32:03 PM,4/4/2015 9:32:03 PM,1,,,0.6700,3.9900,EUR,,<Level 1 - All in One><Andrea Testa>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.6600,0.6600,15,0
83CC5440-4349-4BC7-BF9B-842E586A5D40,4/2/2015 1:55:07 PM,4/2/2015 1:55:07 PM,1,,,2.6700,15.9900,EUR,,<FG Tasche><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,10.6600,2.6600,8,0
16E9D80A-F8C8-41F7-A980-2324ED200FC5,4/2/2015 12:37:33 PM,4/2/2015 12:37:33 PM,1,,,0.2500,1.4900,EUR,,<?ffis Unlimited><S.Albert>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.9900,0.2500,15,0
4A0A3C4F-892D-4605-A7CA-BFF5EF20673A,4/5/2015 5:38:07 PM,4/5/2015 5:38:07 PM,1,,,0.8300,4.9900,EUR,,<Adobe Noise Reduction Pack><Adobe Systems Incorporated>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,15,0
B96E4141-6AD4-4243-8EBC-99F9DFFC882B,4/6/2015 7:38:34 AM,4/6/2015 7:38:34 AM,1,,,3.3300,19.9900,EUR,,<110 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,13.3300,3.3300,8,0
90DAF065-0216-48E8-97BF-8DA467E8477D,4/5/2015 12:04:36 PM,4/5/2015 12:04:36 PM,1,,,1.1700,6.9900,EUR,,<Minecraft - Pocket Edition><Microsoft Studios>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,4.6600,1.1600,8,0
6B9FECF6-A82A-4FF3-A38B-41DD0BF0BEF0,5/30/2015 5:49:08 PM,5/30/2015 5:49:08 PM,1,,,3.6300,21.7900,EUR,,<Birdquake Huge Pack><Rovio Entertainment Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,14.5300,3.6300,8,0
2250EEE2-FE89-4A9C-975A-B5262C730520,5/29/2015 5:32:40 AM,5/29/2015 5:32:40 AM,1,,,0.3300,1.9900,EUR,,<Week View><Hannes Biribauer>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,15,0
9D6DB66B-6C13-4963-9D7B-0134612860C3,5/29/2015 5:55:03 PM,5/29/2015 5:55:03 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
E01CF6C2-2112-4DFA-AAA7-07B929B46F6B,5/29/2015 1:25:52 PM,5/29/2015 1:25:52 PM,1,,,0.1700,0.9900,EUR,,<Remove ads on ask.fm><Elliott Forde>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,15,0
667EC90C-0815-4D5C-A864-A3A81FBDF5D5,4/5/2015 7:37:21 PM,4/5/2015 7:37:21 PM,1,,,3.3300,19.9900,EUR,,<2.500 Gold><Microsoft Studios>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,13.3300,3.3300,8,0
FBEB371F-A6BC-461F-8808-23D0627E19F7,4/6/2015 8:05:29 PM,4/6/2015 8:05:29 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
9B1B9623-CF32-4AC4-895D-64BA93369479,4/5/2015 8:57:49 AM,4/5/2015 8:57:49 AM,1,,,0.1700,0.9900,EUR,,<Few Gems><Rilisoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
15BB40E7-83A4-465C-AFEA-F3BBC51A25EB,4/2/2015 2:16:04 PM,4/2/2015 2:16:04 PM,1,,,0.8300,4.9900,EUR,,<Limitierter Discount><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
AEAB70F4-E0A3-442D-8706-CC73B1B5900F,4/6/2015 12:41:41 PM,4/6/2015 12:41:41 PM,1,,,1.0000,5.9900,EUR,,<130 diamonds><Wild West>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.9900,1.0000,8,0
46509483-B0CF-4F16-B3C3-B1D6C92E2C79,4/1/2015 5:12:08 PM,4/1/2015 5:12:08 PM,1,,,0.7500,4.4900,EUR,,<50x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.9900,0.7500,8,0
5ADD7919-F4B6-4202-B128-7C62A9815531,4/4/2015 8:54:00 PM,4/4/2015 8:54:00 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
4B40A6E4-EFAF-47BB-831C-A0F4C148A9EF,4/4/2015 12:14:18 PM,4/4/2015 12:14:18 PM,1,,,0.7500,4.4900,EUR,,<50x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.9900,0.7500,8,0
F1AE6DA9-6561-45E8-BC35-3B0802C94EF3,4/4/2015 5:35:23 PM,4/4/2015 5:35:23 PM,1,,,2.6700,15.9900,EUR,,<FG Tasche><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,10.6600,2.6600,8,0
C6792B55-F8AE-469B-A28F-D41EBC2F65A4,4/3/2015 2:00:12 PM,4/3/2015 2:00:12 PM,1,,,0.5000,2.9900,EUR,,<20 Hints><Big Duck Games LLC>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.9900,0.5000,8,0
2A318961-8865-4F8B-B2AE-0D6089F235CE,5/30/2015 6:55:36 PM,5/30/2015 6:55:36 PM,1,,,1.6500,9.8900,EUR,,<Gold Pack 100><Tellurion mobile>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,6.5900,1.6500,8,0
55A2E0E2-734B-4316-AE15-E2A16FCAD6CC,4/3/2015 7:28:43 PM,4/3/2015 7:28:43 PM,1,,,0.3300,1.9900,EUR,,<Danny Boy><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.4900,0.1700,8,0
F0D6D046-BCC7-4F89-97E4-F68D4740B767,4/6/2015 9:12:32 PM,4/6/2015 9:12:32 PM,1,,,0.1700,0.9900,EUR,,<GESCHENKEBAUM><Electronic  Arts>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
5583FF03-E178-440F-85A2-04D2D97E48E6,4/5/2015 6:53:32 PM,4/5/2015 6:53:32 PM,1,,,0.7500,4.4900,EUR,,<50x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,2.9900,0.7500,8,0
2895F7C6-6A3C-411F-AD10-491F58DE129F,4/1/2015 1:26:09 AM,4/1/2015 1:26:09 AM,1,,,0.8300,4.9900,EUR,,<1000 Diamonds><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
D8988862-1D65-4400-8BD6-F87FB73DDF10,4/5/2015 1:07:13 PM,4/5/2015 1:07:13 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
EC9328C6-7F12-483B-A7A2-805E4F7E7C7C,4/6/2015 4:45:35 PM,4/6/2015 4:45:35 PM,1,,,0.2600,1.2900,USD,,<The Day Is My Enemy><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.9000,0.1300,8,0
325D699A-B75D-439F-B08C-6E5574F77E0F,4/2/2015 2:34:48 PM,4/2/2015 2:34:48 PM,1,,,0.2200,1.2900,EUR,,<Wiztiles Pro><MastaMike>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.8600,0.2100,15,0
80BBECE7-3BDC-41CA-871A-C2273C0301C7,5/28/2015 10:52:24 AM,5/28/2015 10:52:24 AM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
E70211D8-5D75-4A20-85F5-04E8B3272A0B,5/30/2015 2:18:14 AM,5/30/2015 2:18:14 AM,1,,,0.1700,0.9900,EUR,,<Plague Inc.><Ndemic Creations LTD>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
F13B3C7B-F530-46E9-A62E-DE94A51C8EC2,5/30/2015 6:24:51 PM,5/30/2015 6:24:51 PM,1,,,0.8300,4.9900,EUR,,<40 Keys><Kiloo>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
5CEE1D1D-1579-495A-B0EB-1687D4760F9D,4/4/2015 6:58:53 PM,4/4/2015 6:58:53 PM,1,,,0.8300,4.9900,EUR,,<Adopt. Kleinkind-Pack><Electronic  Arts>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,8,0
5B71F455-E80F-4EC3-8CF1-066701981273,4/3/2015 2:45:55 PM,4/3/2015 2:45:55 PM,1,,,0.8300,4.9900,EUR,,<Runtastic PRO><runtastic>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,3.3300,0.8300,15,0
56B8F94E-E90C-4BC8-A59D-E3DF0A2BB954,4/1/2015 10:22:16 AM,4/1/2015 10:22:16 AM,1,,,0.3300,1.9900,EUR,,<Einsteigerset><JoyBits Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,1.3300,0.3300,8,0
6A7A281A-6756-4B7F-AED6-45910794236E,4/6/2015 3:35:44 PM,4/6/2015 3:35:44 PM,1,,,5.0000,29.9900,EUR,,<tripwolf Unlimited><tripwolf>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,19.9900,5.0000,15,0
18780531-1709-4273-A00B-57E70C649361,4/2/2015 6:13:43 PM,4/2/2015 6:13:43 PM,1,,,0.1700,0.9900,EUR,,<Bike Race><Top Free Games>,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015 2:44:56 AM,0.6600,0.1600,8,0
