9755,43016.5500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_TRANSACTION_ID,ACTIVITY_DATE,ACTIVITY_ID,ACTIVITY_TYPE,PARENT_MO_ACTIVITY_ID,PARENT_MS_ACTIVITY_ID,TAX_AMOUNT,GROSS_AMOUNT,CURRENCY,PRODUCT_ID,PRODUCT_NAME,AUTHORIZATION_ID,REFUND_AMOUNT,REFUND_REASON,REFUND_COMMENT,TAX_CITY_NAME,TAX_CITY_TAX,TAX_CITY_TAX_RATE,TAX_CITY_TAX_TYPE,TAX_COUNTY_CODE,TAX_COUNTY_NAME,TAX_COUNTY_TAX,TAX_COUNTY_TAX_RATE,TAX_COUNTY_TAX_TYPE,TAX_STATE_NAME,TAX_STATE_TAX,TAX_STATE_TAX_RATE,TAX_STATE_TAX_TYPE,TAX_COUNTRY_NAME,TAX_COUNTRY_TAX,TAX_COUNTRY_TAX_RATE,TAX_COUNTRY_TAX_TYPE,TAX_CATEGORY,TAX_ZIP,ACCEPTANCE_DATE,REMITTANCE_AMOUNT,REMITTANCE_REVSHARE_AMOUNT,REMITTANCE_REVSHARE_RULE,MS_TAX_AMOUNT
7AC3B691-4D4A-4D68-AE81-B7FD23FAD25B,5/30/2015 7:54:34 PM,5/30/2015 7:54:34 PM,1,,,0.1700,0.9900,EUR,,<Unlock Port Level Pack><DEEMEDYA M.S LTD>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,8,0
E809C1EC-FE7A-4709-B7A3-E19A383DD1C9,5/29/2015 10:13:51 AM,5/29/2015 10:13:51 AM,1,,,0.8300,4.9900,EUR,,<Beutel mit Diamanten><Outfit7 Limited>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
EC7341D0-610B-4162-8209-7133F1C9D4D3,5/31/2015 6:00:49 PM,5/31/2015 6:00:49 PM,1,,,0.8300,4.9900,EUR,,<165 gems><Lucky Game>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
CE2E3F11-7442-4AAA-B190-30CA973B342B,4/4/2015 1:07:02 PM,4/4/2015 1:07:02 PM,1,,,0.1700,0.9900,EUR,,<Video Compressor Advanced><Eduardo Semprebon>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,15,0
BB5DA0D3-6779-4B5F-9984-FE7ADFDE9794,4/6/2015 10:47:33 AM,4/6/2015 10:47:33 AM,1,,,0.3300,1.9900,EUR,,<Mini Package><Caesars Interactive Entertainment>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
B1C39CB3-9C64-4D58-8D82-F022A18B69DC,4/1/2015 11:00:59 AM,4/1/2015 11:00:59 AM,1,,,0.5000,2.9900,EUR,,<I Dig It><Microsoft Studios>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,2.1200,0.3700,8,0
3006A612-ED98-4D9E-85E5-EBED1A3FAF6C,4/2/2015 9:06:05 PM,4/2/2015 9:06:05 PM,1,,,0.4200,2.4900,EUR,,<HDR Photo Camera><intellsys>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.7600,0.3100,15,0
4D1D1BFD-B56B-42FA-8F13-7AD3014ABB72,4/1/2015 10:12:10 AM,4/1/2015 10:12:10 AM,1,,,1.6700,9.9900,EUR,,<Eimer voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,7.0700,1.2500,8,0
BCA97A5A-526B-4021-B97E-69F036D6EA62,4/3/2015 6:28:04 PM,4/3/2015 6:28:04 PM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
020A9D86-0D4F-4DCB-8521-B830A165457D,4/6/2015 12:07:44 PM,4/6/2015 12:07:44 PM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
86C5F489-7AB2-40F1-B864-F260B51004DC,4/2/2015 3:26:46 PM,4/2/2015 3:26:46 PM,1,,,0.5000,2.9900,EUR,,<Gro?es Pack Boni><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,2.1200,0.3700,8,0
21F8D48A-525A-4303-BCD6-20C34A77C643,4/3/2015 12:08:06 PM,4/3/2015 12:08:06 PM,1,,,0.3300,1.9900,EUR,,<Vollversion><galazzo>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,15,0
A4351E2E-8269-46CC-8F95-B7F5AC9F51DD,4/4/2015 4:41:08 AM,4/4/2015 4:41:08 AM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,8,0
A817C146-60EF-4BDA-90A7-4533E5EB9F30,4/2/2015 7:38:57 PM,4/2/2015 7:38:57 PM,1,,,0.3300,1.9900,EUR,,<Love Me Like You Do><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.5300,0.1300,8,0
F2A399B3-DE51-414C-A7E2-606516677AD4,4/3/2015 4:53:45 AM,4/3/2015 4:53:45 AM,1,,,0.7500,4.4900,EUR,,<50x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.1800,0.5600,8,0
66AD6817-D30A-4885-B1A2-5541F9A7FFE7,4/5/2015 6:58:37 AM,4/5/2015 6:58:37 AM,1,,,0.2500,1.4900,EUR,,<ActionCam Remote><Compulim>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.0500,0.1900,15,0
2FC3B2D4-E0F6-4E91-B37A-DA0E942DDDAE,4/3/2015 11:05:00 PM,4/3/2015 11:05:00 PM,1,,,0.1700,0.9900,EUR,,<Ads Free Version><Linchpin Technologies Pvt Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,15,0
15F5690A-3F6A-442C-9334-62D0311552FD,4/2/2015 12:57:12 PM,4/2/2015 12:57:12 PM,1,,,0.8300,4.9900,EUR,,<Starter Pack Kit #4><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
264A468B-ECB3-414A-8890-D7CEFA806248,4/5/2015 6:02:02 PM,4/5/2015 6:02:02 PM,1,,,0.3300,1.9900,EUR,,<Dumb Wayz To Die FULL><FunLab>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
D904627E-26C1-465B-9D87-EC8A392C1869,4/2/2015 5:54:26 PM,4/2/2015 5:54:26 PM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
CA92B4F2-D7F8-4FFA-999A-B8B006120F99,4/4/2015 12:14:31 PM,4/4/2015 12:14:31 PM,1,,,0.8300,4.9900,EUR,,<Starter Pack Kit #4><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
7F0B480C-721C-4BFE-81FC-77943280CDF8,4/5/2015 6:56:28 PM,4/5/2015 6:56:28 PM,1,,,0.3300,1.9900,EUR,,<45 CountryBucks><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
9B87F3CC-4035-4B45-ADAB-0C366A5E4513,4/4/2015 10:31:31 AM,4/4/2015 10:31:31 AM,1,,,0.8300,4.9900,EUR,,<130 bullion><GAME INSIGHT GLOBAL LIMITED>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
815781F3-5643-439F-919F-013E15BD8405,4/6/2015 7:08:17 AM,4/6/2015 7:08:17 AM,1,,,0.2200,1.2900,EUR,,<Buy><Arthur Semenov>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.9100,0.1600,15,0
DDBB9CCC-3186-42E4-BF8B-933326BC59B3,4/3/2015 10:43:59 AM,4/3/2015 10:43:59 AM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
A05CC8F6-8250-4B33-BE9F-A95DC224CF80,5/30/2015 5:47:45 AM,5/30/2015 5:47:45 AM,1,,,3.4800,20.8900,EUR,,<300 Uranium><Gameforge Productions GmbH>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.8000,2.6100,8,0
F51EE07B-F99A-4AC8-B18E-4A63C9856340,6/1/2015 2:59:22 AM,6/1/2015 2:59:22 AM,1,,,0.3300,1.9900,EUR,,<Stapel Jetons><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
C35D9E08-8F19-40B2-ADFB-3DF459627621,5/29/2015 8:01:43 PM,5/29/2015 8:01:43 PM,1,,,0.2500,1.4900,EUR,,<Premium Update><Priotecs IT GmbH>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.0500,0.1900,15,0
D04E707B-E464-465B-A2BD-457186B375B8,5/30/2015 5:20:09 PM,5/30/2015 5:20:09 PM,1,,,0.3300,1.9900,EUR,,<Heroes><Microsoft>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.5300,0.1300,8,0
529A908D-E2FC-4B72-A3A1-2165858BE980,5/28/2015 10:07:58 AM,5/28/2015 10:07:58 AM,1,,,0.4200,2.4900,EUR,,<50 diamonds><Wild West>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.7600,0.3100,8,0
192CCDB6-84E1-4DA1-8D92-A4C259CE9E21,5/28/2015 10:46:04 AM,5/28/2015 10:46:04 AM,1,,,0.3300,1.9900,EUR,,<Geometry Dash><RobTop Games>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
8EF4062B-4DDC-43E9-8713-3F5CA6BCC7DF,4/3/2015 6:49:57 PM,4/3/2015 6:49:57 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,8,0
4F0970BF-882A-402A-BCFE-67C0397ED5F0,4/2/2015 1:28:52 PM,4/2/2015 1:28:52 PM,1,,,0.3300,1.9900,EUR,,<Mittleres Pack Sanduhren><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
42CCF3B4-9FE6-468B-B3F0-B71D0FAF1102,4/2/2015 9:08:56 AM,4/2/2015 9:08:56 AM,1,,,0.5000,2.9900,EUR,,<Flightradar24><FlightRadar24 AB>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,2.1200,0.3700,15,0
CEF9FF3E-6A10-4272-BB97-E710F9B27F7B,4/6/2015 2:21:37 PM,4/6/2015 2:21:37 PM,1,,,1.6700,9.9900,EUR,,<Paket mit 3000 Kristallen><JoyBits Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,7.0700,1.2500,8,0
E7851189-96B7-475A-8DEA-F0EB2EA8747B,4/2/2015 8:18:54 AM,4/2/2015 8:18:54 AM,1,,,0.5000,2.9900,EUR,,<Pile of Lucky Coins><Rovio Entertainment Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,2.1200,0.3700,8,0
51833539-8AAE-42DD-A36C-FAC0C770D79C,4/5/2015 7:23:10 PM,4/5/2015 7:23:10 PM,1,,,1.3300,7.9900,EUR,,<FG Stapel><FunPlus Interactive>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,5.6600,1.0000,8,0
F82DB377-0DC8-499A-A359-9C6865CC6192,4/5/2015 8:03:04 PM,4/5/2015 8:03:04 PM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
F11C9250-D88D-49EE-AA30-B472E2DC20D7,4/5/2015 9:13:50 PM,4/5/2015 9:13:50 PM,1,,,0.8300,4.9900,EUR,,<Extragro?es Lebenpaket><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,15,0
E0774A84-2338-4DEA-81B7-35F03C4CA64E,4/3/2015 2:18:17 PM,4/3/2015 2:18:17 PM,1,,,0.1700,0.9900,EUR,,<10x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,8,0
7147E715-106D-46D6-81D6-BA21C991C69F,4/4/2015 6:49:57 AM,4/4/2015 6:49:57 AM,1,,,3.3300,19.9900,EUR,,<2.500 Gold><Microsoft Studios>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
209BFF82-A820-4CF1-AE9F-8C09CC64383F,4/2/2015 9:30:59 AM,4/2/2015 9:30:59 AM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
94EA75EC-43FC-411E-9FC5-FAD0091EA22A,4/2/2015 10:18:47 AM,4/2/2015 10:18:47 AM,1,,,2.3300,13.9900,EUR,,<150x Gold Bars package><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,9.9100,1.7500,8,0
234DE547-99A2-43C2-AA5D-405ACD96B833,4/5/2015 8:51:13 AM,4/5/2015 8:51:13 AM,1,,,1.6700,9.9900,EUR,,<Eimer voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,7.0700,1.2500,8,0
6D04C3B6-1250-4242-9B88-2EDC264E12C4,4/6/2015 7:04:59 AM,4/6/2015 7:04:59 AM,1,,,0.2500,1.4900,EUR,,<AtomicClock Pro><T. Partl>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.0500,0.1900,15,0
B5DB59D4-4FBD-4D47-96F9-8609B803407C,4/4/2015 9:20:31 AM,4/4/2015 9:20:31 AM,1,,,0.5000,2.9900,EUR,,<303 M?nzen><imbaLab>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,2.1200,0.3700,8,0
9E786BCA-2E5A-4EE8-9327-8CEB5C46C2D8,4/1/2015 4:28:14 PM,4/1/2015 4:28:14 PM,1,,,0.3300,1.9900,EUR,,<Mittleres Pack Schneeb?lle><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
6BD5E5ED-C776-4F9D-A48C-BC52D17534DB,4/2/2015 8:16:13 PM,4/2/2015 8:16:13 PM,1,,,0.1700,0.9900,EUR,,<Downloader for iTube><DENITA>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,0.7000,0.1200,15,0
9686EBD1-DE44-4AAD-85C7-3D18AA46550D,4/3/2015 7:35:22 AM,4/3/2015 7:35:22 AM,1,,,3.3300,19.9900,EUR,,<Truhe voll Edelsteine><Gameloft.>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,14.1600,2.5000,8,0
808549C7-57F7-4C0F-993C-F6D68F7B6165,4/3/2015 7:43:27 PM,4/3/2015 7:43:27 PM,1,,,0.8300,4.9900,EUR,,<Advanced Package><Caesars Interactive Entertainment>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
9613CA22-5C30-4020-9EEF-1DE1271B51B8,4/1/2015 12:24:16 PM,4/1/2015 12:24:16 PM,1,,,0.8300,4.9900,EUR,,<Sehr gro?es Pack Schneeb?lle><Disney>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,3.5400,0.6200,8,0
06459FF1-D027-4F10-AC1E-6057B96B8B94,4/6/2015 2:26:32 PM,4/6/2015 2:26:32 PM,1,,,1.6700,9.9900,EUR,,<Paket mit 3000 Kristallen><JoyBits Ltd>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,7.0700,1.2500,8,0
C4F10C70-1061-484F-8281-5575B7D03D5C,4/3/2015 8:00:44 AM,4/3/2015 8:00:44 AM,1,,,1.8300,10.9900,EUR,,<2 000 000 coins & ad-free><Fingersoft>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,7.7900,1.3700,8,0
91CFDF41-95E8-418E-9866-380E4E2A7F95,4/6/2015 5:33:14 AM,4/6/2015 5:33:14 AM,1,,,1.5000,8.9900,EUR,,<100x Gold Bars package ><king.com>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,6.3700,1.1200,8,0
283BF3E3-C516-4F2D-85FC-A4E279998BEE,5/30/2015 2:17:05 AM,5/30/2015 2:17:05 AM,1,,,1.1500,6.8900,EUR,,<Chinese talk&travel><Langenscheidt>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,4.8800,0.8600,15,0
F08668A0-D073-4A08-9F6D-33886FBF4F40,5/31/2015 1:15:28 PM,5/31/2015 1:15:28 PM,1,,,0.3300,1.9900,EUR,,<Stapel mit Diamanten><Outfit7 Limited>,,,,,,,,,,,,,,,,,,,,,,,,6/28/2015 6:43:42 AM,1.4100,0.2500,8,0
